Fecha,ClaveEstado,Estado,NivelSemaforo
07/12/2020,1,Aguascalientes,3
08/12/2020,1,Aguascalientes,3
09/12/2020,1,Aguascalientes,3
10/12/2020,1,Aguascalientes,3
11/12/2020,1,Aguascalientes,3
12/12/2020,1,Aguascalientes,3
13/12/2020,1,Aguascalientes,3
14/12/2020,1,Aguascalientes,3
15/12/2020,1,Aguascalientes,3
16/12/2020,1,Aguascalientes,3
17/12/2020,1,Aguascalientes,3
18/12/2020,1,Aguascalientes,3
19/12/2020,1,Aguascalientes,3
20/12/2020,1,Aguascalientes,3
07/12/2020,2,Baja California,4
08/12/2020,2,Baja California,4
09/12/2020,2,Baja California,4
10/12/2020,2,Baja California,4
11/12/2020,2,Baja California,4
12/12/2020,2,Baja California,4
13/12/2020,2,Baja California,4
14/12/2020,2,Baja California,4
15/12/2020,2,Baja California,4
16/12/2020,2,Baja California,4
17/12/2020,2,Baja California,4
18/12/2020,2,Baja California,4
19/12/2020,2,Baja California,4
20/12/2020,2,Baja California,4
07/12/2020,3,Baja California Sur,3
08/12/2020,3,Baja California Sur,3
09/12/2020,3,Baja California Sur,3
10/12/2020,3,Baja California Sur,3
11/12/2020,3,Baja California Sur,3
12/12/2020,3,Baja California Sur,3
13/12/2020,3,Baja California Sur,3
14/12/2020,3,Baja California Sur,3
15/12/2020,3,Baja California Sur,3
16/12/2020,3,Baja California Sur,3
17/12/2020,3,Baja California Sur,3
18/12/2020,3,Baja California Sur,3
19/12/2020,3,Baja California Sur,3
20/12/2020,3,Baja California Sur,3
07/12/2020,4,Campeche,1
08/12/2020,4,Campeche,1
09/12/2020,4,Campeche,1
10/12/2020,4,Campeche,1
11/12/2020,4,Campeche,1
12/12/2020,4,Campeche,1
13/12/2020,4,Campeche,1
14/12/2020,4,Campeche,1
15/12/2020,4,Campeche,1
16/12/2020,4,Campeche,1
17/12/2020,4,Campeche,1
18/12/2020,4,Campeche,1
19/12/2020,4,Campeche,1
20/12/2020,4,Campeche,1
07/12/2020,5,Chiapas,1
08/12/2020,5,Chiapas,1
09/12/2020,5,Chiapas,1
10/12/2020,5,Chiapas,1
11/12/2020,5,Chiapas,1
12/12/2020,5,Chiapas,1
13/12/2020,5,Chiapas,1
14/12/2020,5,Chiapas,1
15/12/2020,5,Chiapas,1
16/12/2020,5,Chiapas,1
17/12/2020,5,Chiapas,1
18/12/2020,5,Chiapas,1
19/12/2020,5,Chiapas,1
20/12/2020,5,Chiapas,1
07/12/2020,6,Chihuahua,3
08/12/2020,6,Chihuahua,3
09/12/2020,6,Chihuahua,3
10/12/2020,6,Chihuahua,3
11/12/2020,6,Chihuahua,3
12/12/2020,6,Chihuahua,3
13/12/2020,6,Chihuahua,3
14/12/2020,6,Chihuahua,3
15/12/2020,6,Chihuahua,3
16/12/2020,6,Chihuahua,3
17/12/2020,6,Chihuahua,3
18/12/2020,6,Chihuahua,3
19/12/2020,6,Chihuahua,3
20/12/2020,6,Chihuahua,3
07/12/2020,7,CDMX,4
08/12/2020,7,CDMX,4
09/12/2020,7,CDMX,4
10/12/2020,7,CDMX,4
11/12/2020,7,CDMX,4
12/12/2020,7,CDMX,4
13/12/2020,7,CDMX,4
14/12/2020,7,CDMX,4
15/12/2020,7,CDMX,4
16/12/2020,7,CDMX,4
17/12/2020,7,CDMX,4
18/12/2020,7,CDMX,4
19/12/2020,7,CDMX,4
20/12/2020,7,CDMX,4
07/12/2020,8,Coahuila,3
08/12/2020,8,Coahuila,3
09/12/2020,8,Coahuila,3
10/12/2020,8,Coahuila,3
11/12/2020,8,Coahuila,3
12/12/2020,8,Coahuila,3
13/12/2020,8,Coahuila,3
14/12/2020,8,Coahuila,3
15/12/2020,8,Coahuila,3
16/12/2020,8,Coahuila,3
17/12/2020,8,Coahuila,3
18/12/2020,8,Coahuila,3
19/12/2020,8,Coahuila,3
20/12/2020,8,Coahuila,3
07/12/2020,9,Colima,2
08/12/2020,9,Colima,2
09/12/2020,9,Colima,2
10/12/2020,9,Colima,2
11/12/2020,9,Colima,2
12/12/2020,9,Colima,2
13/12/2020,9,Colima,2
14/12/2020,9,Colima,2
15/12/2020,9,Colima,2
16/12/2020,9,Colima,2
17/12/2020,9,Colima,2
18/12/2020,9,Colima,2
19/12/2020,9,Colima,2
20/12/2020,9,Colima,2
07/12/2020,10,Durango,3
08/12/2020,10,Durango,3
09/12/2020,10,Durango,3
10/12/2020,10,Durango,3
11/12/2020,10,Durango,3
12/12/2020,10,Durango,3
13/12/2020,10,Durango,3
14/12/2020,10,Durango,3
15/12/2020,10,Durango,3
16/12/2020,10,Durango,3
17/12/2020,10,Durango,3
18/12/2020,10,Durango,3
19/12/2020,10,Durango,3
20/12/2020,10,Durango,3
07/12/2020,11,Guanajuato,3
08/12/2020,11,Guanajuato,3
09/12/2020,11,Guanajuato,3
10/12/2020,11,Guanajuato,3
11/12/2020,11,Guanajuato,3
12/12/2020,11,Guanajuato,3
13/12/2020,11,Guanajuato,3
14/12/2020,11,Guanajuato,3
15/12/2020,11,Guanajuato,3
16/12/2020,11,Guanajuato,3
17/12/2020,11,Guanajuato,3
18/12/2020,11,Guanajuato,3
19/12/2020,11,Guanajuato,3
20/12/2020,11,Guanajuato,3
07/12/2020,12,Guerrero,3
08/12/2020,12,Guerrero,3
09/12/2020,12,Guerrero,3
10/12/2020,12,Guerrero,3
11/12/2020,12,Guerrero,3
12/12/2020,12,Guerrero,3
13/12/2020,12,Guerrero,3
14/12/2020,12,Guerrero,3
15/12/2020,12,Guerrero,3
16/12/2020,12,Guerrero,3
17/12/2020,12,Guerrero,3
18/12/2020,12,Guerrero,3
19/12/2020,12,Guerrero,3
20/12/2020,12,Guerrero,3
07/12/2020,13,Hidalgo,3
08/12/2020,13,Hidalgo,3
09/12/2020,13,Hidalgo,3
10/12/2020,13,Hidalgo,3
11/12/2020,13,Hidalgo,3
12/12/2020,13,Hidalgo,3
13/12/2020,13,Hidalgo,3
14/12/2020,13,Hidalgo,3
15/12/2020,13,Hidalgo,3
16/12/2020,13,Hidalgo,3
17/12/2020,13,Hidalgo,3
18/12/2020,13,Hidalgo,3
19/12/2020,13,Hidalgo,3
20/12/2020,13,Hidalgo,3
07/12/2020,14,Jalisco,3
08/12/2020,14,Jalisco,3
09/12/2020,14,Jalisco,3
10/12/2020,14,Jalisco,3
11/12/2020,14,Jalisco,3
12/12/2020,14,Jalisco,3
13/12/2020,14,Jalisco,3
14/12/2020,14,Jalisco,3
15/12/2020,14,Jalisco,3
16/12/2020,14,Jalisco,3
17/12/2020,14,Jalisco,3
18/12/2020,14,Jalisco,3
19/12/2020,14,Jalisco,3
20/12/2020,14,Jalisco,3
07/12/2020,15,EdoMex,4
08/12/2020,15,EdoMex,4
09/12/2020,15,EdoMex,4
10/12/2020,15,EdoMex,4
11/12/2020,15,EdoMex,4
12/12/2020,15,EdoMex,4
13/12/2020,15,EdoMex,4
14/12/2020,15,EdoMex,4
15/12/2020,15,EdoMex,4
16/12/2020,15,EdoMex,4
17/12/2020,15,EdoMex,4
18/12/2020,15,EdoMex,4
19/12/2020,15,EdoMex,4
20/12/2020,15,EdoMex,4
07/12/2020,16,Michoacán,3
08/12/2020,16,Michoacán,3
09/12/2020,16,Michoacán,3
10/12/2020,16,Michoacán,3
11/12/2020,16,Michoacán,3
12/12/2020,16,Michoacán,3
13/12/2020,16,Michoacán,3
14/12/2020,16,Michoacán,3
15/12/2020,16,Michoacán,3
16/12/2020,16,Michoacán,3
17/12/2020,16,Michoacán,3
18/12/2020,16,Michoacán,3
19/12/2020,16,Michoacán,3
20/12/2020,16,Michoacán,3
07/12/2020,17,Morelos,3
08/12/2020,17,Morelos,3
09/12/2020,17,Morelos,3
10/12/2020,17,Morelos,3
11/12/2020,17,Morelos,3
12/12/2020,17,Morelos,3
13/12/2020,17,Morelos,3
14/12/2020,17,Morelos,3
15/12/2020,17,Morelos,3
16/12/2020,17,Morelos,3
17/12/2020,17,Morelos,3
18/12/2020,17,Morelos,3
19/12/2020,17,Morelos,3
20/12/2020,17,Morelos,3
07/12/2020,18,Nayarit,3
08/12/2020,18,Nayarit,3
09/12/2020,18,Nayarit,3
10/12/2020,18,Nayarit,3
11/12/2020,18,Nayarit,3
12/12/2020,18,Nayarit,3
13/12/2020,18,Nayarit,3
14/12/2020,18,Nayarit,3
15/12/2020,18,Nayarit,3
16/12/2020,18,Nayarit,3
17/12/2020,18,Nayarit,3
18/12/2020,18,Nayarit,3
19/12/2020,18,Nayarit,3
20/12/2020,18,Nayarit,3
07/12/2020,19,Nuevo León,3
08/12/2020,19,Nuevo León,3
09/12/2020,19,Nuevo León,3
10/12/2020,19,Nuevo León,3
11/12/2020,19,Nuevo León,3
12/12/2020,19,Nuevo León,3
13/12/2020,19,Nuevo León,3
14/12/2020,19,Nuevo León,3
15/12/2020,19,Nuevo León,3
16/12/2020,19,Nuevo León,3
17/12/2020,19,Nuevo León,3
18/12/2020,19,Nuevo León,3
19/12/2020,19,Nuevo León,3
20/12/2020,19,Nuevo León,3
07/12/2020,20,Veracruz,1
08/12/2020,20,Veracruz,1
09/12/2020,20,Veracruz,1
10/12/2020,20,Veracruz,1
11/12/2020,20,Veracruz,1
12/12/2020,20,Veracruz,1
13/12/2020,20,Veracruz,1
14/12/2020,20,Veracruz,1
15/12/2020,20,Veracruz,1
16/12/2020,20,Veracruz,1
17/12/2020,20,Veracruz,1
18/12/2020,20,Veracruz,1
19/12/2020,20,Veracruz,1
20/12/2020,20,Veracruz,1
07/12/2020,20,Oaxaca,2
08/12/2020,20,Oaxaca,2
09/12/2020,20,Oaxaca,2
10/12/2020,20,Oaxaca,2
11/12/2020,20,Oaxaca,2
12/12/2020,20,Oaxaca,2
13/12/2020,20,Oaxaca,2
14/12/2020,20,Oaxaca,2
15/12/2020,20,Oaxaca,2
16/12/2020,20,Oaxaca,2
17/12/2020,20,Oaxaca,2
18/12/2020,20,Oaxaca,2
19/12/2020,20,Oaxaca,2
20/12/2020,20,Oaxaca,2
07/12/2020,21,Puebla,3
08/12/2020,21,Puebla,3
09/12/2020,21,Puebla,3
10/12/2020,21,Puebla,3
11/12/2020,21,Puebla,3
12/12/2020,21,Puebla,3
13/12/2020,21,Puebla,3
14/12/2020,21,Puebla,3
15/12/2020,21,Puebla,3
16/12/2020,21,Puebla,3
17/12/2020,21,Puebla,3
18/12/2020,21,Puebla,3
19/12/2020,21,Puebla,3
20/12/2020,21,Puebla,3
07/12/2020,22,Querétaro,3
08/12/2020,22,Querétaro,3
09/12/2020,22,Querétaro,3
10/12/2020,22,Querétaro,3
11/12/2020,22,Querétaro,3
12/12/2020,22,Querétaro,3
13/12/2020,22,Querétaro,3
14/12/2020,22,Querétaro,3
15/12/2020,22,Querétaro,3
16/12/2020,22,Querétaro,3
17/12/2020,22,Querétaro,3
18/12/2020,22,Querétaro,3
19/12/2020,22,Querétaro,3
20/12/2020,22,Querétaro,3
07/12/2020,23,Quintana Roo,3
08/12/2020,23,Quintana Roo,3
09/12/2020,23,Quintana Roo,3
10/12/2020,23,Quintana Roo,3
11/12/2020,23,Quintana Roo,3
12/12/2020,23,Quintana Roo,3
13/12/2020,23,Quintana Roo,3
14/12/2020,23,Quintana Roo,3
15/12/2020,23,Quintana Roo,3
16/12/2020,23,Quintana Roo,3
17/12/2020,23,Quintana Roo,3
18/12/2020,23,Quintana Roo,3
19/12/2020,23,Quintana Roo,3
20/12/2020,23,Quintana Roo,3
07/12/2020,24,San Luis Potosí,3
08/12/2020,24,San Luis Potosí,3
09/12/2020,24,San Luis Potosí,3
10/12/2020,24,San Luis Potosí,3
11/12/2020,24,San Luis Potosí,3
12/12/2020,24,San Luis Potosí,3
13/12/2020,24,San Luis Potosí,3
14/12/2020,24,San Luis Potosí,3
15/12/2020,24,San Luis Potosí,3
16/12/2020,24,San Luis Potosí,3
17/12/2020,24,San Luis Potosí,3
18/12/2020,24,San Luis Potosí,3
19/12/2020,24,San Luis Potosí,3
20/12/2020,24,San Luis Potosí,3
07/12/2020,25,Sinaloa,3
08/12/2020,25,Sinaloa,3
09/12/2020,25,Sinaloa,3
10/12/2020,25,Sinaloa,3
11/12/2020,25,Sinaloa,3
12/12/2020,25,Sinaloa,3
13/12/2020,25,Sinaloa,3
14/12/2020,25,Sinaloa,3
15/12/2020,25,Sinaloa,3
16/12/2020,25,Sinaloa,3
17/12/2020,25,Sinaloa,3
18/12/2020,25,Sinaloa,3
19/12/2020,25,Sinaloa,3
20/12/2020,25,Sinaloa,3
07/12/2020,26,Sonora,3
08/12/2020,26,Sonora,3
09/12/2020,26,Sonora,3
10/12/2020,26,Sonora,3
11/12/2020,26,Sonora,3
12/12/2020,26,Sonora,3
13/12/2020,26,Sonora,3
14/12/2020,26,Sonora,3
15/12/2020,26,Sonora,3
16/12/2020,26,Sonora,3
17/12/2020,26,Sonora,3
18/12/2020,26,Sonora,3
19/12/2020,26,Sonora,3
20/12/2020,26,Sonora,3
07/12/2020,27,Tabasco,3
08/12/2020,27,Tabasco,3
09/12/2020,27,Tabasco,3
10/12/2020,27,Tabasco,3
11/12/2020,27,Tabasco,3
12/12/2020,27,Tabasco,3
13/12/2020,27,Tabasco,3
14/12/2020,27,Tabasco,3
15/12/2020,27,Tabasco,3
16/12/2020,27,Tabasco,3
17/12/2020,27,Tabasco,3
18/12/2020,27,Tabasco,3
19/12/2020,27,Tabasco,3
20/12/2020,27,Tabasco,3
07/12/2020,28,Tamaulipas,3
08/12/2020,28,Tamaulipas,3
09/12/2020,28,Tamaulipas,3
10/12/2020,28,Tamaulipas,3
11/12/2020,28,Tamaulipas,3
12/12/2020,28,Tamaulipas,3
13/12/2020,28,Tamaulipas,3
14/12/2020,28,Tamaulipas,3
15/12/2020,28,Tamaulipas,3
16/12/2020,28,Tamaulipas,3
17/12/2020,28,Tamaulipas,3
18/12/2020,28,Tamaulipas,3
19/12/2020,28,Tamaulipas,3
20/12/2020,28,Tamaulipas,3
07/12/2020,29,Tlaxcala,2
08/12/2020,29,Tlaxcala,2
09/12/2020,29,Tlaxcala,2
10/12/2020,29,Tlaxcala,2
11/12/2020,29,Tlaxcala,2
12/12/2020,29,Tlaxcala,2
13/12/2020,29,Tlaxcala,2
14/12/2020,29,Tlaxcala,2
15/12/2020,29,Tlaxcala,2
16/12/2020,29,Tlaxcala,2
17/12/2020,29,Tlaxcala,2
18/12/2020,29,Tlaxcala,2
19/12/2020,29,Tlaxcala,2
20/12/2020,29,Tlaxcala,2
07/12/2020,31,Yucatán,3
08/12/2020,31,Yucatán,3
09/12/2020,31,Yucatán,3
10/12/2020,31,Yucatán,3
11/12/2020,31,Yucatán,3
12/12/2020,31,Yucatán,3
13/12/2020,31,Yucatán,3
14/12/2020,31,Yucatán,3
15/12/2020,31,Yucatán,3
16/12/2020,31,Yucatán,3
17/12/2020,31,Yucatán,3
18/12/2020,31,Yucatán,3
19/12/2020,31,Yucatán,3
20/12/2020,31,Yucatán,3
07/12/2020,32,Zacatecas,4
08/12/2020,32,Zacatecas,4
09/12/2020,32,Zacatecas,4
10/12/2020,32,Zacatecas,4
11/12/2020,32,Zacatecas,4
12/12/2020,32,Zacatecas,4
13/12/2020,32,Zacatecas,4
14/12/2020,32,Zacatecas,4
15/12/2020,32,Zacatecas,4
16/12/2020,32,Zacatecas,4
17/12/2020,32,Zacatecas,4
18/12/2020,32,Zacatecas,4
19/12/2020,32,Zacatecas,4
20/12/2020,32,Zacatecas,4
06/07/2020,1,Aguascalientes,3
07/07/2020,1,Aguascalientes,3
08/07/2020,1,Aguascalientes,3
09/07/2020,1,Aguascalientes,3
10/07/2020,1,Aguascalientes,3
11/07/2020,1,Aguascalientes,3
12/07/2020,1,Aguascalientes,3
06/07/2020,2,Baja California,4
07/07/2020,2,Baja California,4
08/07/2020,2,Baja California,4
09/07/2020,2,Baja California,4
10/07/2020,2,Baja California,4
11/07/2020,2,Baja California,4
12/07/2020,2,Baja California,4
06/07/2020,3,Baja California Sur,3
07/07/2020,3,Baja California Sur,3
08/07/2020,3,Baja California Sur,3
09/07/2020,3,Baja California Sur,3
10/07/2020,3,Baja California Sur,3
11/07/2020,3,Baja California Sur,3
12/07/2020,3,Baja California Sur,3
06/07/2020,4,Campeche,3
07/07/2020,4,Campeche,3
08/07/2020,4,Campeche,3
09/07/2020,4,Campeche,3
10/07/2020,4,Campeche,3
11/07/2020,4,Campeche,3
12/07/2020,4,Campeche,3
06/07/2020,5,Chiapas,4
07/07/2020,5,Chiapas,4
08/07/2020,5,Chiapas,4
09/07/2020,5,Chiapas,4
10/07/2020,5,Chiapas,4
11/07/2020,5,Chiapas,4
12/07/2020,5,Chiapas,4
06/07/2020,6,Chihuahua,3
07/07/2020,6,Chihuahua,3
08/07/2020,6,Chihuahua,3
09/07/2020,6,Chihuahua,3
10/07/2020,6,Chihuahua,3
11/07/2020,6,Chihuahua,3
12/07/2020,6,Chihuahua,3
06/07/2020,7,CDMX,3
07/07/2020,7,CDMX,3
08/07/2020,7,CDMX,3
09/07/2020,7,CDMX,3
10/07/2020,7,CDMX,3
11/07/2020,7,CDMX,3
12/07/2020,7,CDMX,3
06/07/2020,8,Coahuila,4
07/07/2020,8,Coahuila,4
08/07/2020,8,Coahuila,4
09/07/2020,8,Coahuila,4
10/07/2020,8,Coahuila,4
11/07/2020,8,Coahuila,4
12/07/2020,8,Coahuila,4
06/07/2020,9,Colima,4
07/07/2020,9,Colima,4
08/07/2020,9,Colima,4
09/07/2020,9,Colima,4
10/07/2020,9,Colima,4
11/07/2020,9,Colima,4
12/07/2020,9,Colima,4
06/07/2020,10,Durango,3
07/07/2020,10,Durango,3
08/07/2020,10,Durango,3
09/07/2020,10,Durango,3
10/07/2020,10,Durango,3
11/07/2020,10,Durango,3
12/07/2020,10,Durango,3
06/07/2020,11,Guanajuato,4
07/07/2020,11,Guanajuato,4
08/07/2020,11,Guanajuato,4
09/07/2020,11,Guanajuato,4
10/07/2020,11,Guanajuato,4
11/07/2020,11,Guanajuato,4
12/07/2020,11,Guanajuato,4
06/07/2020,12,Guerrero,3
07/07/2020,12,Guerrero,3
08/07/2020,12,Guerrero,3
09/07/2020,12,Guerrero,3
10/07/2020,12,Guerrero,3
11/07/2020,12,Guerrero,3
12/07/2020,12,Guerrero,3
06/07/2020,13,Hidalgo,3
07/07/2020,13,Hidalgo,3
08/07/2020,13,Hidalgo,3
09/07/2020,13,Hidalgo,3
10/07/2020,13,Hidalgo,3
11/07/2020,13,Hidalgo,3
12/07/2020,13,Hidalgo,3
06/07/2020,14,Jalisco,3
07/07/2020,14,Jalisco,3
08/07/2020,14,Jalisco,3
09/07/2020,14,Jalisco,3
10/07/2020,14,Jalisco,3
11/07/2020,14,Jalisco,3
12/07/2020,14,Jalisco,3
06/07/2020,15,EdoMex,4
07/07/2020,15,EdoMex,4
08/07/2020,15,EdoMex,4
09/07/2020,15,EdoMex,4
10/07/2020,15,EdoMex,4
11/07/2020,15,EdoMex,4
12/07/2020,15,EdoMex,4
06/07/2020,16,Michoacán,3
07/07/2020,16,Michoacán,3
08/07/2020,16,Michoacán,3
09/07/2020,16,Michoacán,3
10/07/2020,16,Michoacán,3
11/07/2020,16,Michoacán,3
12/07/2020,16,Michoacán,3
06/07/2020,17,Morelos,3
07/07/2020,17,Morelos,3
08/07/2020,17,Morelos,3
09/07/2020,17,Morelos,3
10/07/2020,17,Morelos,3
11/07/2020,17,Morelos,3
12/07/2020,17,Morelos,3
06/07/2020,18,Nayarit,4
07/07/2020,18,Nayarit,4
08/07/2020,18,Nayarit,4
09/07/2020,18,Nayarit,4
10/07/2020,18,Nayarit,4
11/07/2020,18,Nayarit,4
12/07/2020,18,Nayarit,4
06/07/2020,19,Nuevo León,4
07/07/2020,19,Nuevo León,4
08/07/2020,19,Nuevo León,4
09/07/2020,19,Nuevo León,4
10/07/2020,19,Nuevo León,4
11/07/2020,19,Nuevo León,4
12/07/2020,19,Nuevo León,4
06/07/2020,20,Veracruz,4
07/07/2020,20,Veracruz,4
08/07/2020,20,Veracruz,4
09/07/2020,20,Veracruz,4
10/07/2020,20,Veracruz,4
11/07/2020,20,Veracruz,4
12/07/2020,20,Veracruz,4
06/07/2020,20,Oaxaca,3
07/07/2020,20,Oaxaca,3
08/07/2020,20,Oaxaca,3
09/07/2020,20,Oaxaca,3
10/07/2020,20,Oaxaca,3
11/07/2020,20,Oaxaca,3
12/07/2020,20,Oaxaca,3
06/07/2020,21,Puebla,4
07/07/2020,21,Puebla,4
08/07/2020,21,Puebla,4
09/07/2020,21,Puebla,4
10/07/2020,21,Puebla,4
11/07/2020,21,Puebla,4
12/07/2020,21,Puebla,4
06/07/2020,22,Querétaro,3
07/07/2020,22,Querétaro,3
08/07/2020,22,Querétaro,3
09/07/2020,22,Querétaro,3
10/07/2020,22,Querétaro,3
11/07/2020,22,Querétaro,3
12/07/2020,22,Querétaro,3
06/07/2020,23,Quintana Roo,3
07/07/2020,23,Quintana Roo,3
08/07/2020,23,Quintana Roo,3
09/07/2020,23,Quintana Roo,3
10/07/2020,23,Quintana Roo,3
11/07/2020,23,Quintana Roo,3
12/07/2020,23,Quintana Roo,3
06/07/2020,24,San Luis Potosí,3
07/07/2020,24,San Luis Potosí,3
08/07/2020,24,San Luis Potosí,3
09/07/2020,24,San Luis Potosí,3
10/07/2020,24,San Luis Potosí,3
11/07/2020,24,San Luis Potosí,3
12/07/2020,24,San Luis Potosí,3
06/07/2020,25,Sinaloa,4
07/07/2020,25,Sinaloa,4
08/07/2020,25,Sinaloa,4
09/07/2020,25,Sinaloa,4
10/07/2020,25,Sinaloa,4
11/07/2020,25,Sinaloa,4
12/07/2020,25,Sinaloa,4
06/07/2020,26,Sonora,4
07/07/2020,26,Sonora,4
08/07/2020,26,Sonora,4
09/07/2020,26,Sonora,4
10/07/2020,26,Sonora,4
11/07/2020,26,Sonora,4
12/07/2020,26,Sonora,4
06/07/2020,27,Tabasco,4
07/07/2020,27,Tabasco,4
08/07/2020,27,Tabasco,4
09/07/2020,27,Tabasco,4
10/07/2020,27,Tabasco,4
11/07/2020,27,Tabasco,4
12/07/2020,27,Tabasco,4
06/07/2020,28,Tamaulipas,4
07/07/2020,28,Tamaulipas,4
08/07/2020,28,Tamaulipas,4
09/07/2020,28,Tamaulipas,4
10/07/2020,28,Tamaulipas,4
11/07/2020,28,Tamaulipas,4
12/07/2020,28,Tamaulipas,4
06/07/2020,29,Tlaxcala,4
07/07/2020,29,Tlaxcala,4
08/07/2020,29,Tlaxcala,4
09/07/2020,29,Tlaxcala,4
10/07/2020,29,Tlaxcala,4
11/07/2020,29,Tlaxcala,4
12/07/2020,29,Tlaxcala,4
06/07/2020,31,Yucatán,3
07/07/2020,31,Yucatán,3
08/07/2020,31,Yucatán,3
09/07/2020,31,Yucatán,3
10/07/2020,31,Yucatán,3
11/07/2020,31,Yucatán,3
12/07/2020,31,Yucatán,3
06/07/2020,32,Zacatecas,3
07/07/2020,32,Zacatecas,3
08/07/2020,32,Zacatecas,3
09/07/2020,32,Zacatecas,3
10/07/2020,32,Zacatecas,3
11/07/2020,32,Zacatecas,3
12/07/2020,32,Zacatecas,3
03/08/2020,1,Aguascalientes,3
04/08/2020,1,Aguascalientes,3
05/08/2020,1,Aguascalientes,3
06/08/2020,1,Aguascalientes,3
07/08/2020,1,Aguascalientes,3
08/08/2020,1,Aguascalientes,3
09/08/2020,1,Aguascalientes,3
10/08/2020,1,Aguascalientes,3
11/08/2020,1,Aguascalientes,3
12/08/2020,1,Aguascalientes,3
13/08/2020,1,Aguascalientes,3
14/08/2020,1,Aguascalientes,3
15/08/2020,1,Aguascalientes,3
16/08/2020,1,Aguascalientes,3
03/08/2020,2,Baja California,3
04/08/2020,2,Baja California,3
05/08/2020,2,Baja California,3
06/08/2020,2,Baja California,3
07/08/2020,2,Baja California,3
08/08/2020,2,Baja California,3
09/08/2020,2,Baja California,3
10/08/2020,2,Baja California,3
11/08/2020,2,Baja California,3
12/08/2020,2,Baja California,3
13/08/2020,2,Baja California,3
14/08/2020,2,Baja California,3
15/08/2020,2,Baja California,3
16/08/2020,2,Baja California,3
03/08/2020,3,Baja California Sur,4
04/08/2020,3,Baja California Sur,4
05/08/2020,3,Baja California Sur,4
06/08/2020,3,Baja California Sur,4
07/08/2020,3,Baja California Sur,4
08/08/2020,3,Baja California Sur,4
09/08/2020,3,Baja California Sur,4
10/08/2020,3,Baja California Sur,4
11/08/2020,3,Baja California Sur,4
12/08/2020,3,Baja California Sur,4
13/08/2020,3,Baja California Sur,4
14/08/2020,3,Baja California Sur,4
15/08/2020,3,Baja California Sur,4
16/08/2020,3,Baja California Sur,4
03/08/2020,4,Campeche,3
04/08/2020,4,Campeche,3
05/08/2020,4,Campeche,3
06/08/2020,4,Campeche,3
07/08/2020,4,Campeche,3
08/08/2020,4,Campeche,3
09/08/2020,4,Campeche,3
10/08/2020,4,Campeche,3
11/08/2020,4,Campeche,3
12/08/2020,4,Campeche,3
13/08/2020,4,Campeche,3
14/08/2020,4,Campeche,3
15/08/2020,4,Campeche,3
16/08/2020,4,Campeche,3
03/08/2020,5,Chiapas,3
04/08/2020,5,Chiapas,3
05/08/2020,5,Chiapas,3
06/08/2020,5,Chiapas,3
07/08/2020,5,Chiapas,3
08/08/2020,5,Chiapas,3
09/08/2020,5,Chiapas,3
10/08/2020,5,Chiapas,3
11/08/2020,5,Chiapas,3
12/08/2020,5,Chiapas,3
13/08/2020,5,Chiapas,3
14/08/2020,5,Chiapas,3
15/08/2020,5,Chiapas,3
16/08/2020,5,Chiapas,3
03/08/2020,6,Chihuahua,3
04/08/2020,6,Chihuahua,3
05/08/2020,6,Chihuahua,3
06/08/2020,6,Chihuahua,3
07/08/2020,6,Chihuahua,3
08/08/2020,6,Chihuahua,3
09/08/2020,6,Chihuahua,3
10/08/2020,6,Chihuahua,3
11/08/2020,6,Chihuahua,3
12/08/2020,6,Chihuahua,3
13/08/2020,6,Chihuahua,3
14/08/2020,6,Chihuahua,3
15/08/2020,6,Chihuahua,3
16/08/2020,6,Chihuahua,3
03/08/2020,7,CDMX,3
04/08/2020,7,CDMX,3
05/08/2020,7,CDMX,3
06/08/2020,7,CDMX,3
07/08/2020,7,CDMX,3
08/08/2020,7,CDMX,3
09/08/2020,7,CDMX,3
10/08/2020,7,CDMX,3
11/08/2020,7,CDMX,3
12/08/2020,7,CDMX,3
13/08/2020,7,CDMX,3
14/08/2020,7,CDMX,3
15/08/2020,7,CDMX,3
16/08/2020,7,CDMX,3
03/08/2020,8,Coahuila,4
04/08/2020,8,Coahuila,4
05/08/2020,8,Coahuila,4
06/08/2020,8,Coahuila,4
07/08/2020,8,Coahuila,4
08/08/2020,8,Coahuila,4
09/08/2020,8,Coahuila,4
10/08/2020,8,Coahuila,4
11/08/2020,8,Coahuila,4
12/08/2020,8,Coahuila,4
13/08/2020,8,Coahuila,4
14/08/2020,8,Coahuila,4
15/08/2020,8,Coahuila,4
16/08/2020,8,Coahuila,4
03/08/2020,9,Colima,4
04/08/2020,9,Colima,4
05/08/2020,9,Colima,4
06/08/2020,9,Colima,4
07/08/2020,9,Colima,4
08/08/2020,9,Colima,4
09/08/2020,9,Colima,4
10/08/2020,9,Colima,4
11/08/2020,9,Colima,4
12/08/2020,9,Colima,4
13/08/2020,9,Colima,4
14/08/2020,9,Colima,4
15/08/2020,9,Colima,4
16/08/2020,9,Colima,4
03/08/2020,10,Durango,4
04/08/2020,10,Durango,4
05/08/2020,10,Durango,4
06/08/2020,10,Durango,4
07/08/2020,10,Durango,4
08/08/2020,10,Durango,4
09/08/2020,10,Durango,4
10/08/2020,10,Durango,4
11/08/2020,10,Durango,4
12/08/2020,10,Durango,4
13/08/2020,10,Durango,4
14/08/2020,10,Durango,4
15/08/2020,10,Durango,4
