FechaInicio,FechaFin,ClaveEntidad,Estado,Nivel
10/05/2021,23/05/2021,6,Chihuahua,2
10/05/2021,23/05/2021,7,CDMX,3
10/05/2021,23/05/2021,8,Coahuila,1
10/05/2021,23/05/2021,9,Colima,3
10/05/2021,23/05/2021,10,Durango,1
10/05/2021,23/05/2021,11,Guanajuato,1
10/05/2021,23/05/2021,12,Guerrero,3
10/05/2021,23/05/2021,13,Hidalgo,3
10/05/2021,23/05/2021,14,Jalisco,1
10/05/2021,23/05/2021,15,EdoMex,3
10/05/2021,23/05/2021,16,Michoacán,3
10/05/2021,23/05/2021,17,Morelos,3
10/05/2021,23/05/2021,18,Nayarit,1
10/05/2021,23/05/2021,19,Nuevo León,1
10/05/2021,23/05/2021,20,Veracruz,1
10/05/2021,23/05/2021,20,Oaxaca,1
10/05/2021,23/05/2021,21,Puebla,3
10/05/2021,23/05/2021,22,Querétaro,3
10/05/2021,23/05/2021,23,Quintana Roo,2
10/05/2021,23/05/2021,24,San Luis Potosí,1
10/05/2021,23/05/2021,25,Sinaloa,1
10/05/2021,23/05/2021,26,Sonora,1
10/05/2021,23/05/2021,27,Tabasco,2
10/05/2021,23/05/2021,28,Tamaulipas,3
10/05/2021,23/05/2021,29,Tlaxcala,1
10/05/2021,23/05/2021,31,Yucatán,3
10/05/2021,23/05/2021,32,Zacatecas,3
26/04/2021,09/05/2021,1,Aguascalientes,3
26/04/2021,09/05/2021,2,Baja California,3
26/04/2021,09/05/2021,3,Baja California Sur,2
26/04/2021,09/05/2021,4,Campeche,1
26/04/2021,09/05/2021,5,Chiapas,1
26/04/2021,09/05/2021,6,Chihuahua,2
26/04/2021,09/05/2021,7,CDMX,2
26/04/2021,09/05/2021,8,Coahuila,1
26/04/2021,09/05/2021,9,Colima,3
26/04/2021,09/05/2021,10,Durango,3
26/04/2021,09/05/2021,11,Guanajuato,1
26/04/2021,09/05/2021,12,Guerrero,3
26/04/2021,09/05/2021,13,Hidalgo,2
26/04/2021,09/05/2021,14,Jalisco,1
26/04/2021,09/05/2021,15,EdoMex,3
26/04/2021,09/05/2021,16,Michoacán,3
26/04/2021,09/05/2021,17,Morelos,3
26/04/2021,09/05/2021,18,Nayarit,3
26/04/2021,09/05/2021,19,Nuevo León,3
26/04/2021,09/05/2021,20,Veracruz,1
26/04/2021,09/05/2021,20,Oaxaca,3
26/04/2021,09/05/2021,21,Puebla,3
26/04/2021,09/05/2021,22,Querétaro,3
26/04/2021,09/05/2021,23,Quintana Roo,2
26/04/2021,09/05/2021,24,San Luis Potosí,3
26/04/2021,09/05/2021,25,Sinaloa,3
26/04/2021,09/05/2021,26,Sonora,3
26/04/2021,09/05/2021,27,Tabasco,2
26/04/2021,09/05/2021,28,Tamaulipas,3
26/04/2021,09/05/2021,29,Tlaxcala,3
26/04/2021,09/05/2021,31,Yucatán,3
26/04/2021,09/05/2021,32,Zacatecas,3
